(232.5,324.76)
(235,329.09)
(232.5,333.42)
(235,337.75)
(232.5,342.08)
(235,346.41)
(232.5,350.74)
(235,355.07)
(242.5,30.31)
(240,34.64)
(242.5,38.97)
(240,43.3)
(242.5,47.63)
(240,51.96)
(242.5,56.29)
(240,60.62)
(242.5,64.95)
(240,69.28)
(242.5,73.61)
(240,77.94)
(242.5,82.27)
(240,86.6)
(240,103.92)
(242.5,108.25)
(240,112.58)
(242.5,116.91)
(240,121.24)
(242.5,125.57)
(240,129.9)
(242.5,134.23)
(240,138.56)
(242.5,142.89)
(240,147.22)
(242.5,151.55)
(240,155.88)
(242.5,160.21)
(240,164.54)
(242.5,168.87)
(240,173.21)
(242.5,177.54)
(240,181.87)
(242.5,186.2)
(240,190.53)
(242.5,194.86)
(240,199.19)
(242.5,203.52)
(240,207.85)
(242.5,212.18)
(240,216.51)
(242.5,220.84)
(240,225.17)
(242.5,229.5)
(240,233.83)
(242.5,238.16)
(240,242.49)
(242.5,246.82)
(240,251.15)
(242.5,255.48)
(240,259.81)
(242.5,264.14)
(240,268.47)
(242.5,272.8)
(240,277.13)
(242.5,281.46)
(242.5,298.78)
(240,303.11)
(242.5,307.44)
(240,311.77)
(242.5,316.1)
(240,320.43)
(242.5,324.76)
(240,329.09)
(242.5,333.42)
(240,337.75)
(242.5,342.08)
(240,346.41)
(242.5,350.74)
(240,355.07)
(247.5,30.31)
(250,34.64)
(247.5,38.97)
(250,43.3)
(247.5,47.63)
(250,51.96)
(247.5,56.29)
(250,60.62)
(247.5,64.95)
(250,69.28)
(247.5,73.61)
(250,103.92)
(247.5,108.25)
(250,112.58)
(247.5,116.91)
(250,121.24)
(247.5,125.57)
(250,129.9)
(247.5,134.23)
(250,138.56)
(247.5,142.89)
(250,147.22)
(247.5,151.55)
(250,155.88)
(247.5,160.21)
(250,164.54)
(247.5,168.87)
(250,173.21)
(247.5,177.54)
(250,181.87)
(247.5,186.2)
(250,190.53)
(247.5,194.86)
(250,199.19)
(247.5,203.52)
(250,207.85)
(247.5,212.18)
(250,216.51)
(247.5,220.84)
(247.5,238.16)
(250,242.49)
(247.5,246.82)
(250,251.15)
(247.5,255.48)
(250,259.81)
(247.5,264.14)
(250,268.47)
(247.5,272.8)
(250,277.13)
(247.5,281.46)
(250,285.79)
(247.5,290.12)
(250,294.45)
(247.5,298.78)
(250,303.11)
(247.5,307.44)
(250,311.77)
(247.5,316.1)
(250,320.43)
(247.5,324.76)
(250,329.09)
(247.5,333.42)
(250,337.75)
(247.5,342.08)
(250,346.41)
(247.5,350.74)
(257.5,30.31)
(255,34.64)
(257.5,38.97)
(255,43.3)
(257.5,47.63)
(255,51.96)
(257.5,56.29)
(255,60.62)
(257.5,64.95)
(255,69.28)
(257.5,99.59)
(255,103.92)
(257.5,108.25)
(255,112.58)
(257.5,116.91)
(255,121.24)
(257.5,125.57)
(255,129.9)
(257.5,134.23)
(255,138.56)
(257.5,142.89)
(255,147.22)
(257.5,151.55)
(255,155.88)
(257.5,160.21)
(255,164.54)
(257.5,168.87)
(255,173.21)
(257.5,177.54)
(255,181.87)
(257.5,186.2)
(255,190.53)
(257.5,194.86)
(255,199.19)
(257.5,203.52)
(255,207.85)
(257.5,212.18)
(255,216.51)
(255,242.49)
(257.5,246.82)
(255,251.15)
(257.5,255.48)
(255,259.81)
(257.5,264.14)
(255,268.47)
(257.5,272.8)
(255,277.13)
(257.5,281.46)
(255,285.79)
(257.5,290.12)
(255,294.45)
(257.5,298.78)
(255,303.11)
(257.5,307.44)
(255,311.77)
(257.5,316.1)
(255,320.43)
(257.5,324.76)
(255,329.09)
(257.5,333.42)
(255,337.75)
(257.5,342.08)
(262.5,30.31)
(265,34.64)
(262.5,38.97)
(265,43.3)
(262.5,47.63)
(265,51.96)
(262.5,56.29)
(265,60.62)
(262.5,64.95)
(265,95.26)
(262.5,99.59)
(265,103.92)
(262.5,108.25)
(265,112.58)
(262.5,116.91)
(262.5,134.23)
(265,138.56)
(262.5,142.89)
(265,147.22)
(262.5,151.55)
(265,155.88)
(262.5,160.21)
(265,164.54)
(262.5,168.87)
(265,173.21)
(262.5,177.54)
(265,181.87)
(262.5,186.2)
(265,190.53)
(262.5,194.86)
(265,199.19)
(262.5,203.52)
(265,207.85)
(262.5,212.18)
(265,216.51)
(265,242.49)
(262.5,246.82)
(265,251.15)
(262.5,255.48)
(265,259.81)
(262.5,264.14)
(265,268.47)
(262.5,272.8)
(265,277.13)
(262.5,281.46)
(265,285.79)
(262.5,290.12)
(265,294.45)
(262.5,298.78)
(265,303.11)
(262.5,307.44)
(265,311.77)
(262.5,316.1)
(265,320.43)
(262.5,324.76)
(265,329.09)
(262.5,333.42)
(265,337.75)
(262.5,342.08)
(265,346.41)
(270,34.64)
(272.5,38.97)
(270,43.3)
(272.5,47.63)
(270,51.96)
(272.5,56.29)
(270,60.62)
(272.5,64.95)
(270,138.56)
(272.5,142.89)
(270,147.22)
(272.5,151.55)
(270,155.88)
(270,164.54)
(272.5,168.87)
(270,173.21)
(272.5,177.54)
(270,181.87)
(272.5,186.2)
(270,190.53)
(272.5,194.86)
(270,199.19)
(272.5,203.52)
(270,207.85)
(272.5,212.18)
(270,216.51)
(272.5,220.84)
(270,225.17)
(272.5,229.5)
(270,233.83)
(272.5,238.16)
(270,242.49)
(272.5,246.82)
(270,251.15)
(272.5,255.48)
(270,259.81)
(272.5,264.14)
(270,268.47)
(272.5,272.8)
(270,277.13)
(272.5,281.46)
(270,285.79)
(272.5,290.12)
(270,294.45)
(272.5,298.78)
(270,303.11)
(272.5,307.44)
(270,311.77)
(272.5,316.1)
(270,320.43)
(272.5,324.76)
(270,329.09)
(272.5,333.42)
(270,337.75)
(272.5,342.08)
(270,346.41)
(272.5,350.74)
(277.5,38.97)
(280,43.3)
(277.5,47.63)
(280,51.96)
(277.5,56.29)
(280,60.62)
(277.5,64.95)
(280,69.28)
(280,138.56)
(277.5,142.89)
(280,147.22)
(277.5,151.55)
(280,164.54)
(277.5,168.87)
(280,173.21)
(277.5,177.54)
(280,181.87)
(277.5,186.2)
(280,190.53)
(277.5,194.86)
(280,199.19)
(277.5,203.52)
(280,207.85)
(277.5,212.18)
(280,216.51)
(277.5,220.84)
(280,225.17)
(277.5,229.5)
(280,233.83)
(277.5,238.16)
(280,242.49)
(277.5,246.82)
(280,251.15)
(277.5,255.48)
(280,259.81)
(277.5,264.14)
(280,268.47)
(277.5,272.8)
(280,277.13)
(277.5,281.46)
(280,285.79)
(277.5,290.12)
(280,294.45)
(277.5,298.78)
(280,303.11)
(277.5,307.44)
(280,311.77)
(277.5,316.1)
(280,320.43)
(277.5,324.76)
(280,329.09)
(277.5,333.42)
(280,337.75)
(277.5,342.08)
(280,346.41)
(277.5,350.74)
(280,355.07)
(287.5,38.97)
(285,43.3)
(287.5,47.63)
(285,51.96)
(287.5,56.29)
(285,60.62)
(287.5,64.95)
(285,69.28)
(287.5,73.61)
(287.5,116.91)
(285,121.24)
(287.5,125.57)
(285,129.9)
(287.5,134.23)
(285,138.56)
(287.5,160.21)
(285,164.54)
(287.5,168.87)
(285,173.21)
(287.5,177.54)
(285,181.87)
(287.5,186.2)
(285,190.53)
(287.5,194.86)
(285,199.19)
(287.5,203.52)
(285,207.85)
(287.5,212.18)
(285,216.51)
(287.5,220.84)
(285,225.17)
(287.5,229.5)
(285,233.83)
(287.5,238.16)
(285,242.49)
(287.5,246.82)
(285,251.15)
(285,259.81)
(287.5,264.14)
(285,268.47)
(287.5,272.8)
(285,277.13)
(287.5,281.46)
(285,285.79)
(287.5,290.12)
(285,294.45)
(287.5,298.78)
(285,303.11)
(287.5,307.44)
(285,311.77)
(287.5,316.1)
(285,320.43)
(287.5,324.76)
(285,329.09)
(287.5,333.42)
(285,337.75)
(287.5,342.08)
(285,346.41)
(287.5,350.74)
(285,355.07)
(292.5,38.97)
(295,43.3)
(292.5,47.63)
(295,51.96)
(292.5,56.29)
(295,60.62)
(292.5,64.95)
(295,69.28)
(292.5,73.61)
(295,77.94)
(292.5,82.27)
(295,86.6)
(292.5,90.93)
(295,95.26)
(292.5,99.59)
(295,103.92)
(292.5,108.25)
(295,112.58)
(292.5,116.91)
(295,121.24)
(292.5,125.57)
(292.5,160.21)
(295,164.54)
(292.5,168.87)
(295,173.21)
(292.5,177.54)
(295,181.87)
(292.5,186.2)
(295,190.53)
(292.5,194.86)
(295,199.19)
(292.5,203.52)
(295,207.85)
(292.5,212.18)
(295,216.51)
(292.5,220.84)
(292.5,264.14)
(295,268.47)
(292.5,272.8)
(295,285.79)
(292.5,290.12)
(295,294.45)
(292.5,298.78)
(295,303.11)
(292.5,307.44)
(295,311.77)
(292.5,316.1)
(295,320.43)
(292.5,324.76)
(295,329.09)
(292.5,333.42)
(295,337.75)
(292.5,342.08)
(295,346.41)
(292.5,350.74)
(295,355.07)
(300,43.3)
(302.5,47.63)
(300,51.96)
(302.5,56.29)
(300,60.62)
(302.5,64.95)
(300,69.28)
(302.5,73.61)
(300,77.94)
(302.5,82.27)
(300,86.6)
(302.5,90.93)
(300,95.26)
(302.5,99.59)
(300,103.92)
(302.5,160.21)
(300,164.54)
(302.5,168.87)
(300,173.21)
(302.5,177.54)
(300,181.87)
(302.5,186.2)
(300,190.53)
(302.5,194.86)
(300,199.19)
(302.5,203.52)
(300,207.85)
(302.5,281.46)
(300,285.79)
(302.5,290.12)
(300,294.45)
(302.5,298.78)
(300,303.11)
(302.5,307.44)
(300,311.77)
(302.5,316.1)
(300,320.43)
(302.5,324.76)
(300,329.09)
(302.5,333.42)
(300,337.75)
(302.5,342.08)
(300,346.41)
(302.5,350.74)
(300,355.07)
(302.5,359.4)
(307.5,56.29)
(310,60.62)
(307.5,64.95)
(310,69.28)
(307.5,73.61)
(310,77.94)
(307.5,82.27)
(310,86.6)
(307.5,90.93)
(310,155.88)
(307.5,160.21)
(310,164.54)
(307.5,168.87)
(310,173.21)
(307.5,177.54)
(310,181.87)
(307.5,186.2)
(310,190.53)
(307.5,194.86)
(307.5,281.46)
(310,285.79)
(307.5,290.12)
(310,294.45)
(307.5,298.78)
(310,303.11)
(307.5,307.44)
(310,311.77)
(307.5,316.1)
(310,320.43)
(307.5,324.76)
(310,329.09)
(307.5,333.42)
(310,337.75)
(307.5,342.08)
(310,346.41)
(307.5,350.74)
(310,355.07)
(307.5,359.4)
(310,363.73)
(315,155.88)
(317.5,160.21)
(315,164.54)
(317.5,168.87)
(315,173.21)
(317.5,177.54)
(315,181.87)
(317.5,186.2)
(315,190.53)
(315,294.45)
(317.5,298.78)
(315,303.11)
(317.5,307.44)
(315,311.77)
(317.5,316.1)
(315,320.43)
(317.5,324.76)
(315,329.09)
(317.5,333.42)
(315,337.75)
(317.5,342.08)
(315,346.41)
(317.5,350.74)
(315,355.07)
(317.5,359.4)
(315,363.73)
(325,155.88)
(322.5,160.21)
(325,164.54)
(322.5,168.87)
(325,173.21)
(322.5,177.54)
(325,181.87)
(322.5,186.2)
(325,190.53)
(322.5,307.44)
(325,311.77)
(322.5,316.1)
(325,320.43)
(322.5,324.76)
(325,329.09)
(322.5,333.42)
(325,337.75)
(322.5,342.08)
(325,346.41)
(322.5,350.74)
(325,355.07)
(322.5,359.4)
(325,363.73)
(330,155.88)
(332.5,160.21)
(330,164.54)
(332.5,168.87)
(330,173.21)
(332.5,177.54)
(330,181.87)
(332.5,186.2)
(330,190.53)
(330,320.43)
(332.5,324.76)
(330,329.09)
(332.5,333.42)
(330,337.75)
(332.5,342.08)
(330,346.41)
(332.5,350.74)
(330,355.07)
(332.5,359.4)
(330,363.73)
(340,155.88)
(337.5,160.21)
(340,164.54)
(337.5,168.87)
(340,173.21)
(337.5,177.54)
(340,181.87)
(337.5,186.2)
(337.5,342.08)
(340,346.41)
(337.5,350.74)
(345,155.88)
(347.5,160.21)
(345,164.54)
(347.5,168.87)
(345,173.21)
(352.5,160.21)
(355,164.54)
(352.5,168.87)
