(197.5,21.65)
(195,86.6)
(197.5,90.93)
(195,95.26)
(195,121.24)
(197.5,125.57)
(195,129.9)
(197.5,307.44)
(195,311.77)
(197.5,316.1)
(195,381.05)
(197.5,385.38)
(195,389.71)
(197.5,394.04)
(195,398.37)
(197.5,402.7)
(195,407.03)
(197.5,411.36)
(195,415.69)
(197.5,420.02)
(195,424.35)
(197.5,428.68)
(195,433.01)
(190,433.01)
(197.5,-4.33)
(202.5,-4.33)
(205,0)
(202.5,4.33)
(205,8.66)
(202.5,12.99)
(205,17.32)
(202.5,21.65)
(205,25.98)
(202.5,307.44)
(205,311.77)
(202.5,316.1)
(205,381.05)
(202.5,385.38)
(205,389.71)
(202.5,394.04)
(205,398.37)
(202.5,402.7)
(205,407.03)
(202.5,411.36)
(205,415.69)
(202.5,420.02)
(205,424.35)
(202.5,428.68)
(210,0)
(212.5,4.33)
(210,8.66)
(212.5,12.99)
(210,17.32)
(212.5,21.65)
(210,25.98)
(210,381.05)
(212.5,385.38)
(210,389.71)
(212.5,394.04)
(210,398.37)
(212.5,402.7)
(210,407.03)
(212.5,411.36)
(210,415.69)
(212.5,420.02)
(210,424.35)
(212.5,428.68)
(210,433.01)
(205,433.01)
(212.5,-4.33)
(217.5,-4.33)
(220,0)
(217.5,4.33)
(220,8.66)
(217.5,12.99)
(220,17.32)
(217.5,21.65)
(220,25.98)
(220,381.05)
(217.5,385.38)
(220,389.71)
(217.5,394.04)
(220,398.37)
(217.5,402.7)
(220,407.03)
(217.5,411.36)
(220,415.69)
(217.5,420.02)
(220,424.35)
(217.5,428.68)
(225,-0)
(227.5,4.33)
(225,8.66)
(227.5,12.99)
(225,17.32)
(227.5,21.65)
(225,25.98)
(227.5,350.74)
(227.5,376.72)
(225,381.05)
(227.5,385.38)
(225,389.71)
(227.5,394.04)
(225,398.37)
(227.5,402.7)
(225,407.03)
(227.5,411.36)
(225,415.69)
(227.5,420.02)
(225,424.35)
(227.5,428.68)
(225,433.01)
(220,433.01)
(227.5,-4.33)
(232.5,-4.33)
(235,0)
(232.5,4.33)
(235,8.66)
(232.5,12.99)
(235,17.32)
(232.5,21.65)
(235,25.98)
(235,285.79)
(232.5,290.12)
(235,294.45)
(232.5,359.4)
(235,363.73)
(232.5,368.06)
(235,372.39)
(232.5,376.72)
(235,381.05)
(232.5,385.38)
(235,389.71)
(232.5,394.04)
(235,398.37)
(232.5,402.7)
(235,407.03)
(232.5,411.36)
(235,415.69)
(232.5,420.02)
(235,424.35)
(232.5,428.68)
(240,0)
(242.5,4.33)
(240,8.66)
(242.5,12.99)
(240,17.32)
(242.5,21.65)
(240,25.98)
(242.5,90.93)
(240,95.26)
(242.5,99.59)
(240,285.79)
(242.5,290.12)
(240,294.45)
(242.5,359.4)
(240,363.73)
(242.5,368.06)
(240,372.39)
(242.5,376.72)
(240,381.05)
(242.5,385.38)
(240,389.71)
(242.5,394.04)
(240,398.37)
(242.5,402.7)
(240,407.03)
(242.5,411.36)
(240,415.69)
(242.5,420.02)
(240,424.35)
(242.5,428.68)
(240,433.01)
(235,433.01)
(242.5,-4.33)
(247.5,-4.33)
(250,0)
(247.5,4.33)
(250,8.66)
(247.5,12.99)
(250,17.32)
(247.5,21.65)
(250,25.98)
(250,77.94)
(247.5,82.27)
(250,86.6)
(247.5,90.93)
(250,95.26)
(247.5,99.59)
(250,225.17)
(247.5,229.5)
(250,233.83)
(250,355.07)
(247.5,359.4)
(250,363.73)
(247.5,368.06)
(250,372.39)
(247.5,376.72)
(250,381.05)
(247.5,385.38)
(250,389.71)
(247.5,394.04)
(250,398.37)
(247.5,402.7)
(250,407.03)
(247.5,411.36)
(250,415.69)
(247.5,420.02)
(250,424.35)
(247.5,428.68)
(255,-0)
(257.5,4.33)
(255,8.66)
(257.5,12.99)
(255,17.32)
(257.5,21.65)
(255,25.98)
(257.5,73.61)
(255,77.94)
(257.5,82.27)
(255,86.6)
(257.5,90.93)
(255,95.26)
(257.5,220.84)
(255,225.17)
(257.5,229.5)
(255,233.83)
(257.5,238.16)
(255,346.41)
(257.5,350.74)
(255,355.07)
(257.5,359.4)
(255,363.73)
(257.5,368.06)
(255,372.39)
(257.5,376.72)
(255,381.05)
(257.5,385.38)
(255,389.71)
(257.5,394.04)
(255,398.37)
(257.5,402.7)
(255,407.03)
(257.5,411.36)
(255,415.69)
(257.5,420.02)
(255,424.35)
(257.5,428.68)
(255,433.01)
(250,433.01)
(257.5,-4.33)
(262.5,-4.33)
(265,0)
(262.5,4.33)
(265,8.66)
(262.5,12.99)
(265,17.32)
(262.5,21.65)
(265,25.98)
(265,69.28)
(262.5,73.61)
(265,77.94)
(262.5,82.27)
(265,86.6)
(262.5,90.93)
(265,121.24)
(262.5,125.57)
(265,129.9)
(262.5,220.84)
(265,225.17)
(262.5,229.5)
(265,233.83)
(262.5,238.16)
(262.5,350.74)
(265,355.07)
(262.5,359.4)
(265,363.73)
(262.5,368.06)
(265,372.39)
(262.5,376.72)
(265,381.05)
(262.5,385.38)
(265,389.71)
(262.5,394.04)
(265,398.37)
(262.5,402.7)
(265,407.03)
(262.5,411.36)
(265,415.69)
(262.5,420.02)
(265,424.35)
(262.5,428.68)
(270,-0)
(272.5,4.33)
(270,8.66)
(272.5,12.99)
(270,17.32)
(272.5,21.65)
(270,25.98)
(272.5,30.31)
(270,69.28)
(272.5,73.61)
(270,77.94)
(272.5,82.27)
(270,86.6)
(272.5,90.93)
(270,95.26)
(272.5,99.59)
(270,103.92)
(272.5,108.25)
(270,112.58)
(272.5,116.91)
(270,121.24)
(272.5,125.57)
(270,129.9)
(272.5,134.23)
(272.5,160.21)
(270,355.07)
(272.5,359.4)
(270,363.73)
(272.5,368.06)
(270,372.39)
(272.5,376.72)
(270,381.05)
(272.5,385.38)
(270,389.71)
(272.5,394.04)
(270,398.37)
(272.5,402.7)
(270,407.03)
(272.5,411.36)
(270,415.69)
(272.5,420.02)
(270,424.35)
(272.5,428.68)
(270,433.01)
(265,433.01)
(272.5,-4.33)
(277.5,-4.33)
(280,0)
(277.5,4.33)
(280,8.66)
(277.5,12.99)
(280,17.32)
(277.5,21.65)
(280,25.98)
(277.5,30.31)
(280,34.64)
(277.5,73.61)
(280,77.94)
(277.5,82.27)
(280,86.6)
(277.5,90.93)
(280,95.26)
(277.5,99.59)
(280,103.92)
(277.5,108.25)
(280,112.58)
(277.5,116.91)
(280,121.24)
(277.5,125.57)
(280,129.9)
(277.5,134.23)
(280,155.88)
(277.5,160.21)
(277.5,359.4)
(280,363.73)
(277.5,368.06)
(280,372.39)
(277.5,376.72)
(280,381.05)
(277.5,385.38)
(280,389.71)
(277.5,394.04)
(280,398.37)
(277.5,402.7)
(280,407.03)
(277.5,411.36)
(280,415.69)
(277.5,420.02)
(280,424.35)
(277.5,428.68)
(285,0)
(287.5,4.33)
(285,8.66)
(287.5,12.99)
(285,17.32)
(287.5,21.65)
(285,25.98)
(287.5,30.31)
(285,34.64)
(285,77.94)
(287.5,82.27)
(285,86.6)
(287.5,90.93)
(285,95.26)
(287.5,99.59)
(285,103.92)
(287.5,108.25)
(285,112.58)
(287.5,142.89)
(285,147.22)
(287.5,151.55)
(285,155.88)
(287.5,255.48)
(287.5,359.4)
(285,363.73)
(287.5,368.06)
(285,372.39)
(287.5,376.72)
(285,381.05)
(287.5,385.38)
(285,389.71)
(287.5,394.04)
(285,398.37)
(287.5,402.7)
(285,407.03)
(287.5,411.36)
(285,415.69)
(287.5,420.02)
(285,424.35)
(287.5,428.68)
(285,433.01)
(280,433.01)
(287.5,-4.33)
(292.5,-4.33)
(295,0)
(292.5,4.33)
(295,8.66)
(292.5,12.99)
(295,17.32)
(292.5,21.65)
(295,25.98)
(292.5,30.31)
(295,34.64)
(295,129.9)
(292.5,134.23)
(295,138.56)
(292.5,142.89)
(295,147.22)
(292.5,151.55)
(295,155.88)
(295,225.17)
(292.5,229.5)
(295,233.83)
(292.5,238.16)
(295,242.49)
(292.5,246.82)
(295,251.15)
(292.5,255.48)
(295,259.81)
(295,277.13)
(292.5,281.46)
(292.5,359.4)
(295,363.73)
(292.5,368.06)
(295,372.39)
(292.5,376.72)
(295,381.05)
(292.5,385.38)
(295,389.71)
(292.5,394.04)
(295,398.37)
(292.5,402.7)
(295,407.03)
(292.5,411.36)
(295,415.69)
(292.5,420.02)
(295,424.35)
(292.5,428.68)
(300,-0)
(302.5,4.33)
(300,8.66)
(302.5,12.99)
(300,17.32)
(302.5,21.65)
(300,25.98)
(302.5,30.31)
(300,34.64)
(302.5,38.97)
(302.5,108.25)
(300,112.58)
(302.5,116.91)
(300,121.24)
(302.5,125.57)
(300,129.9)
(302.5,134.23)
(300,138.56)
(302.5,142.89)
(300,147.22)
(302.5,151.55)
(300,155.88)
(302.5,212.18)
(300,216.51)
(302.5,220.84)
(300,225.17)
(302.5,229.5)
(300,233.83)
(302.5,238.16)
(300,242.49)
(302.5,246.82)
(300,251.15)
(302.5,255.48)
(300,259.81)
(302.5,264.14)
(300,268.47)
(302.5,272.8)
(300,277.13)
(300,363.73)
(302.5,368.06)
(300,372.39)
(302.5,376.72)
(300,381.05)
(302.5,385.38)
(300,389.71)
(302.5,394.04)
(300,398.37)
(302.5,402.7)
(300,407.03)
(302.5,411.36)
(300,415.69)
(302.5,420.02)
(300,424.35)
(302.5,428.68)
(300,433.01)
(295,433.01)
(302.5,-4.33)
(307.5,-4.33)
(310,0)
(307.5,4.33)
(310,8.66)
(307.5,12.99)
(310,17.32)
(307.5,21.65)
(310,25.98)
(307.5,30.31)
(310,34.64)
(307.5,38.97)
(310,43.3)
(307.5,47.63)
(310,51.96)
(310,95.26)
(307.5,99.59)
(310,103.92)
(307.5,108.25)
(310,112.58)
(307.5,116.91)
(310,121.24)
(307.5,125.57)
(310,129.9)
(307.5,134.23)
(310,138.56)
(307.5,142.89)
(310,147.22)
(307.5,151.55)
(310,199.19)
(307.5,203.52)
(310,207.85)
(307.5,212.18)
(310,216.51)
(307.5,220.84)
(310,225.17)
(307.5,229.5)
(310,233.83)
(307.5,238.16)
(310,242.49)
(307.5,246.82)
(310,251.15)
(307.5,255.48)
(310,259.81)
(307.5,264.14)
(310,268.47)
(307.5,272.8)
(310,277.13)
(307.5,368.06)
(310,372.39)
(307.5,376.72)
(310,381.05)
(307.5,385.38)
(310,389.71)
(307.5,394.04)
(310,398.37)
(307.5,402.7)
(310,407.03)
(307.5,411.36)
(310,415.69)
(307.5,420.02)
(310,424.35)
(307.5,428.68)
(315,0)
(317.5,4.33)
(315,8.66)
(317.5,12.99)
(315,17.32)
(317.5,21.65)
(315,25.98)
(317.5,30.31)
(315,34.64)
(317.5,38.97)
(315,43.3)
(317.5,47.63)
(315,51.96)
(317.5,56.29)
(315,60.62)
(317.5,64.95)
(315,69.28)
(317.5,73.61)
(315,77.94)
(317.5,82.27)
(315,86.6)
(317.5,90.93)
(315,95.26)
(317.5,99.59)
(315,103.92)
(317.5,108.25)
(315,112.58)
(317.5,116.91)
(315,121.24)
(317.5,125.57)
(315,129.9)
(317.5,134.23)
(315,138.56)
(317.5,142.89)
(315,147.22)
(317.5,151.55)
(317.5,194.86)
(315,199.19)
(317.5,203.52)
(315,207.85)
(317.5,212.18)
(315,216.51)
(317.5,220.84)
(315,225.17)
(317.5,229.5)
(315,233.83)
(317.5,238.16)
(315,242.49)
(317.5,246.82)
(315,251.15)
(317.5,255.48)
(315,259.81)
(317.5,264.14)
(315,268.47)
(317.5,272.8)
(315,277.13)
(317.5,281.46)
(315,285.79)
(317.5,290.12)
(317.5,368.06)
(315,372.39)
(317.5,376.72)
(315,381.05)
(317.5,385.38)
(315,389.71)
(317.5,394.04)
(315,398.37)
(317.5,402.7)
(315,407.03)
(317.5,411.36)
(315,415.69)
(317.5,420.02)
(315,424.35)
(317.5,428.68)
(315,433.01)
(310,433.01)
(317.5,-4.33)
(322.5,-4.33)
(325,0)
(322.5,4.33)
(325,8.66)
(322.5,12.99)
(325,17.32)
(322.5,21.65)
(325,25.98)
(322.5,30.31)
(325,34.64)
(322.5,38.97)
(325,43.3)
(322.5,47.63)
(325,51.96)
(322.5,56.29)
(325,60.62)
(322.5,64.95)
(325,69.28)
(322.5,73.61)
(325,77.94)
(322.5,82.27)
(325,86.6)
(322.5,90.93)
(325,95.26)
(322.5,99.59)
(325,103.92)
(322.5,108.25)
(325,112.58)
(322.5,116.91)
(325,121.24)
(322.5,125.57)
(325,129.9)
(322.5,134.23)
(325,138.56)
(322.5,142.89)
(325,147.22)
(322.5,151.55)
(322.5,194.86)
(325,199.19)
(322.5,203.52)
(325,207.85)
(322.5,212.18)
(325,216.51)
(322.5,220.84)
(325,225.17)
(322.5,229.5)
(325,233.83)
(322.5,238.16)
(325,242.49)
(322.5,246.82)
(325,251.15)
(322.5,255.48)
(325,259.81)
(322.5,264.14)
(325,268.47)
(322.5,272.8)
(325,277.13)
(322.5,281.46)
(325,285.79)
(322.5,290.12)
(325,294.45)
(322.5,298.78)
(325,303.11)
(322.5,368.06)
(325,372.39)
(322.5,376.72)
(325,381.05)
(322.5,385.38)
(325,389.71)
(322.5,394.04)
(325,398.37)
(322.5,402.7)
(325,407.03)
(322.5,411.36)
(325,415.69)
(322.5,420.02)
(325,424.35)
(322.5,428.68)
(330,-0)
(332.5,4.33)
(330,8.66)
(332.5,12.99)
(330,17.32)
(332.5,21.65)
(330,25.98)
(332.5,30.31)
(330,34.64)
(332.5,38.97)
(330,43.3)
(332.5,47.63)
(330,51.96)
(332.5,56.29)
(330,60.62)
(332.5,64.95)
(330,69.28)
(332.5,73.61)
(330,77.94)
(332.5,82.27)
(330,86.6)
(332.5,90.93)
(330,95.26)
(332.5,99.59)
(330,103.92)
(332.5,108.25)
(330,112.58)
(332.5,116.91)
(330,121.24)
(332.5,125.57)
(330,129.9)
(332.5,134.23)
(330,138.56)
(332.5,142.89)
(330,147.22)
(332.5,151.55)
(332.5,194.86)
(330,199.19)
(332.5,203.52)
(330,207.85)
(332.5,212.18)
(330,216.51)
(332.5,220.84)
(330,225.17)
(332.5,229.5)
(330,233.83)
(332.5,238.16)
(330,242.49)
(332.5,246.82)
(330,251.15)
(332.5,255.48)
(330,259.81)
(332.5,264.14)
(330,268.47)
(332.5,272.8)
(330,277.13)
(332.5,281.46)
(330,285.79)
(332.5,290.12)
(330,294.45)
(332.5,298.78)
(330,303.11)
(332.5,307.44)
(330,311.77)
(332.5,316.1)
(332.5,368.06)
(330,372.39)
(332.5,376.72)
(330,381.05)
(332.5,385.38)
(330,389.71)
(332.5,394.04)
(330,398.37)
(332.5,402.7)
(330,407.03)
(332.5,411.36)
(330,415.69)
(332.5,420.02)
(330,424.35)
(332.5,428.68)
(330,433.01)
(325,433.01)
(332.5,-4.33)
(337.5,-4.33)
(340,0)
(337.5,4.33)
(340,8.66)
(337.5,12.99)
(340,17.32)
(337.5,21.65)
(340,25.98)
(337.5,30.31)
(340,34.64)
(337.5,38.97)
(340,43.3)
(337.5,47.63)
(340,51.96)
(337.5,56.29)
(340,60.62)
(337.5,64.95)
(340,69.28)
(337.5,73.61)
(340,77.94)
(337.5,82.27)
(340,86.6)
(337.5,90.93)
(340,95.26)
(337.5,99.59)
(340,103.92)
(337.5,108.25)
(340,112.58)
(337.5,116.91)
(340,121.24)
(337.5,125.57)
(340,129.9)
(337.5,134.23)
(340,138.56)
(337.5,142.89)
(340,147.22)
(337.5,151.55)
(340,190.53)
(337.5,194.86)
(340,199.19)
(337.5,203.52)
(340,207.85)
(337.5,212.18)
(340,216.51)
(337.5,220.84)
(340,225.17)
(337.5,229.5)
(340,233.83)
(337.5,238.16)
(340,242.49)
(337.5,246.82)
(340,251.15)
(337.5,255.48)
(340,259.81)
(337.5,264.14)
(340,268.47)
(337.5,272.8)
(340,277.13)
(337.5,281.46)
(340,285.79)
(337.5,290.12)
(340,294.45)
(337.5,298.78)
(340,303.11)
(337.5,307.44)
(340,311.77)
(337.5,316.1)
(340,320.43)
(337.5,324.76)
(340,329.09)
(337.5,333.42)
(340,337.75)
(340,355.07)
(337.5,359.4)
(340,363.73)
(337.5,368.06)
(340,372.39)
(337.5,376.72)
(340,381.05)
(337.5,385.38)
(340,389.71)
(337.5,394.04)
(340,398.37)
(337.5,402.7)
(340,407.03)
(337.5,411.36)
(340,415.69)
(337.5,420.02)
(340,424.35)
(337.5,428.68)
(345,-0)
(347.5,4.33)
(345,8.66)
(347.5,12.99)
(345,17.32)
(347.5,21.65)
(345,25.98)
(347.5,30.31)
(345,34.64)
(347.5,38.97)
(345,43.3)
(347.5,47.63)
(345,51.96)
(347.5,56.29)
(345,60.62)
(347.5,64.95)
(345,69.28)
(347.5,73.61)
(345,77.94)
(347.5,82.27)
(345,86.6)
(347.5,90.93)
(345,95.26)
(347.5,99.59)
(345,103.92)
(347.5,108.25)
(345,112.58)
(347.5,116.91)
(345,121.24)
(347.5,125.57)
(345,129.9)
(347.5,134.23)
(345,138.56)
(347.5,142.89)
(345,147.22)
(347.5,151.55)
(347.5,177.54)
(345,181.87)
(347.5,186.2)
(345,190.53)
(347.5,194.86)
(345,199.19)
(347.5,203.52)
(345,207.85)
(347.5,212.18)
(345,216.51)
(347.5,220.84)
(345,225.17)
(347.5,229.5)
(345,233.83)
(347.5,238.16)
(345,242.49)
(347.5,246.82)
(345,251.15)
(347.5,255.48)
(345,259.81)
(347.5,264.14)
(345,268.47)
(347.5,272.8)
(345,277.13)
(347.5,281.46)
(345,285.79)
(347.5,290.12)
(345,294.45)
(347.5,298.78)
(345,303.11)
(347.5,307.44)
(345,311.77)
(347.5,316.1)
(345,320.43)
(347.5,324.76)
(345,329.09)
(347.5,333.42)
(345,337.75)
(347.5,342.08)
(345,346.41)
(347.5,350.74)
(345,355.07)
(347.5,359.4)
(345,363.73)
(347.5,368.06)
(345,372.39)
(347.5,376.72)
(345,381.05)
(347.5,385.38)
(345,389.71)
(347.5,394.04)
(345,398.37)
(347.5,402.7)
(345,407.03)
(347.5,411.36)
(345,415.69)
(347.5,420.02)
(345,424.35)
(347.5,428.68)
(345,433.01)
(340,433.01)
(347.5,-4.33)
(352.5,-4.33)
(355,0)
(352.5,4.33)
(355,8.66)
(352.5,12.99)
(355,17.32)
(352.5,21.65)
(355,25.98)
(352.5,30.31)
(355,34.64)
(352.5,38.97)
(355,43.3)
(352.5,47.63)
(355,51.96)
(352.5,56.29)
(355,60.62)
(352.5,64.95)
(355,69.28)
(352.5,73.61)
(355,77.94)
(352.5,82.27)
(355,86.6)
(352.5,90.93)
(355,95.26)
(352.5,99.59)
(355,103.92)
(352.5,108.25)
(355,112.58)
(352.5,116.91)
(355,121.24)
(352.5,125.57)
(355,129.9)
(352.5,134.23)
(355,138.56)
(352.5,142.89)
(355,147.22)
(352.5,151.55)
(355,155.88)
(355,173.21)
(352.5,177.54)
(355,181.87)
(352.5,186.2)
(355,190.53)
(352.5,194.86)
(355,199.19)
(352.5,203.52)
(355,207.85)
(352.5,212.18)
(355,216.51)
(352.5,220.84)
(355,225.17)
(352.5,229.5)
(355,233.83)
(352.5,238.16)
(355,242.49)
(352.5,246.82)
(355,251.15)
(352.5,255.48)
(355,259.81)
(352.5,264.14)
(355,268.47)
(352.5,272.8)
(355,277.13)
(352.5,281.46)
(355,285.79)
(352.5,290.12)
(355,294.45)
(352.5,298.78)
(355,303.11)
(352.5,307.44)
(355,311.77)
(352.5,316.1)
(355,320.43)
(352.5,324.76)
(355,329.09)
(352.5,333.42)
(355,337.75)
(352.5,342.08)
(355,346.41)
(352.5,350.74)
(355,355.07)
(352.5,359.4)
(355,363.73)
(352.5,368.06)
(355,372.39)
(352.5,376.72)
(355,381.05)
(352.5,385.38)
(355,389.71)
(352.5,394.04)
(355,398.37)
(352.5,402.7)
(355,407.03)
(352.5,411.36)
(355,415.69)
(352.5,420.02)
(355,424.35)
(352.5,428.68)
(360,0)
(362.5,4.33)
(360,8.66)
(362.5,12.99)
(360,17.32)
(362.5,21.65)
(360,25.98)
(362.5,30.31)
(360,34.64)
(362.5,38.97)
(360,43.3)
(362.5,47.63)
(360,51.96)
(362.5,56.29)
(360,60.62)
(362.5,64.95)
(360,69.28)
(362.5,73.61)
(360,77.94)
(362.5,82.27)
(360,86.6)
(362.5,90.93)
(360,95.26)
(362.5,99.59)
(360,103.92)
(362.5,108.25)
(360,112.58)
(362.5,116.91)
(360,121.24)
(362.5,125.57)
(360,129.9)
(362.5,134.23)
(360,138.56)
(362.5,142.89)
(360,147.22)
(362.5,151.55)
(360,155.88)
(362.5,160.21)
(360,164.54)
(362.5,168.87)
(360,173.21)
(362.5,177.54)
(360,181.87)
(362.5,186.2)
(360,190.53)
(362.5,194.86)
(360,199.19)
(362.5,203.52)
(360,207.85)
(362.5,212.18)
(360,216.51)
(362.5,220.84)
(360,225.17)
(362.5,229.5)
(360,233.83)
(362.5,238.16)
(360,242.49)
(362.5,246.82)
(360,251.15)
(362.5,255.48)
(360,259.81)
(362.5,264.14)
(360,268.47)
(362.5,272.8)
(360,277.13)
(362.5,281.46)
(360,285.79)
(362.5,290.12)
(360,294.45)
(362.5,298.78)
(360,303.11)
(362.5,307.44)
(360,311.77)
(362.5,316.1)
(360,320.43)
(362.5,324.76)
(360,329.09)
(362.5,333.42)
(360,337.75)
(362.5,342.08)
(360,346.41)
(362.5,350.74)
(360,355.07)
(362.5,359.4)
(360,363.73)
(362.5,368.06)
(360,372.39)
(362.5,376.72)
(360,381.05)
(362.5,385.38)
(360,389.71)
(362.5,394.04)
(360,398.37)
(362.5,402.7)
(360,407.03)
(362.5,411.36)
(360,415.69)
(362.5,420.02)
(360,424.35)
(362.5,428.68)
(360,433.01)
(355,433.01)
(362.5,-4.33)
(367.5,-4.33)
(370,0)
(367.5,4.33)
(370,8.66)
(367.5,12.99)
(370,17.32)
(367.5,21.65)
(370,25.98)
(367.5,30.31)
(370,34.64)
(367.5,38.97)
(370,43.3)
(367.5,47.63)
(370,51.96)
(367.5,56.29)
(370,60.62)
(367.5,64.95)
(370,69.28)
(367.5,73.61)
(370,77.94)
(367.5,82.27)
(370,86.6)
(367.5,90.93)
(370,95.26)
(367.5,99.59)
(370,103.92)
(367.5,108.25)
(370,112.58)
(367.5,116.91)
(370,121.24)
(367.5,125.57)
(370,129.9)
(367.5,134.23)
(370,138.56)
(367.5,142.89)
(370,147.22)
(367.5,151.55)
(370,155.88)
(367.5,160.21)
(370,164.54)
(367.5,168.87)
(370,173.21)
(367.5,177.54)
(370,181.87)
(367.5,186.2)
(370,190.53)
(367.5,194.86)
(370,199.19)
(367.5,203.52)
(370,207.85)
(367.5,212.18)
(370,216.51)
(367.5,220.84)
(370,225.17)
(367.5,229.5)
(370,233.83)
(367.5,238.16)
(370,242.49)
(367.5,246.82)
(370,251.15)
(367.5,255.48)
(370,259.81)
(367.5,264.14)
(370,268.47)
(367.5,272.8)
(370,277.13)
(367.5,281.46)
(370,285.79)
(367.5,290.12)
(370,294.45)
(367.5,298.78)
(370,303.11)
(367.5,307.44)
(370,311.77)
(367.5,316.1)
(370,320.43)
(367.5,324.76)
(370,329.09)
(367.5,333.42)
(370,337.75)
(367.5,342.08)
(370,346.41)
(367.5,350.74)
(370,355.07)
(367.5,359.4)
(370,363.73)
(367.5,368.06)
(370,372.39)
(367.5,376.72)
(370,381.05)
(367.5,385.38)
(370,389.71)
(367.5,394.04)
(370,398.37)
(367.5,402.7)
(370,407.03)
(367.5,411.36)
(370,415.69)
(367.5,420.02)
(370,424.35)
(367.5,428.68)
(375,-0)
(377.5,4.33)
(375,8.66)
(377.5,12.99)
(375,17.32)
(377.5,21.65)
(375,25.98)
(377.5,30.31)
(375,34.64)
(377.5,38.97)
(375,43.3)
(377.5,47.63)
(375,51.96)
(377.5,56.29)
(375,60.62)
(377.5,64.95)
(375,69.28)
(377.5,73.61)
(375,77.94)
(377.5,82.27)
(375,86.6)
(377.5,90.93)
(375,95.26)
(377.5,99.59)
(375,103.92)
(377.5,108.25)
(375,112.58)
(377.5,116.91)
(375,121.24)
(377.5,125.57)
(375,129.9)
(377.5,134.23)
(375,138.56)
(377.5,142.89)
(375,147.22)
(377.5,151.55)
(375,155.88)
(377.5,160.21)
(375,164.54)
(377.5,168.87)
(375,173.21)
(377.5,177.54)
(375,181.87)
(377.5,186.2)
(375,190.53)
(377.5,194.86)
(375,199.19)
(377.5,203.52)
(375,207.85)
(377.5,212.18)
(375,216.51)
(377.5,220.84)
(375,225.17)
(377.5,229.5)
(375,233.83)
(377.5,238.16)
(375,242.49)
(377.5,246.82)
(375,251.15)
(377.5,255.48)
(375,259.81)
(377.5,264.14)
(375,268.47)
(377.5,272.8)
(375,277.13)
(377.5,281.46)
(375,285.79)
(377.5,290.12)
(375,294.45)
(377.5,298.78)
(375,303.11)
(377.5,307.44)
(375,311.77)
(377.5,316.1)
(375,320.43)
(377.5,324.76)
(375,329.09)
(377.5,333.42)
(375,337.75)
(377.5,342.08)
(375,346.41)
(377.5,350.74)
(375,355.07)
(377.5,359.4)
(375,363.73)
(377.5,368.06)
(375,372.39)
(377.5,376.72)
(375,381.05)
(377.5,385.38)
(375,389.71)
(377.5,394.04)
(375,398.37)
(377.5,402.7)
(375,407.03)
(377.5,411.36)
(375,415.69)
(377.5,420.02)
(375,424.35)
(377.5,428.68)
(375,433.01)
(370,433.01)
